col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,target
-0.4233456046391459,0.7010784511836413,0.08658737721829449,-0.6232268901593706,0.8099789779913069,1.1061081610933803,-0.6406247339018707,0.6354893823434238,-0.5556924179837103,0.3856373850430681,0.9746627773844525,0.11508790635339956,-0.953947692331136,0.06469221897381486,0.7671110362326145,0.06190546912415353,-1.2873906551010423,-0.3629290288292749,0.6285831339398642,-0.13807779647941884,-0.48175712207063065,1.9624334529695417,1.9172330504205197,0.8629105498481766,1.600056340678483,-0.36262136558264296,1.1118110161100971,-1.955787855590208,2.2661139114230506,0.8858828630021429,-142.1118847276716
-0.030202397845854392,-0.6930657823985127,-0.38351250375395923,0.48522107074363263,-0.2623185399242446,-0.6404807241249466,0.14783677548121368,2.403985882219523,0.8347193721674094,-1.4443594595564202,-1.2103560340937594,-3.0392026225510023,-1.0325776278449719,0.2762915855150263,-1.4595411827181772,0.32281984813908154,0.395053774922023,-0.10806897641949684,0.40437321324306474,0.7409867513175129,1.015531409919872,1.4088625141335078,-1.2718014553456258,-0.5617739742752229,-0.8953116352042133,-0.5132096021353032,-0.8521297716232769,0.4688488255464341,0.10225408044043292,0.6747443621922877,-132.1111795657026
-0.9698862818420466,-0.39857159783845203,0.9665082349165779,-0.569951693371055,0.5723030179313362,-0.950679821811089,-0.328017937318406,1.1918199636467244,-0.392768307543677,0.41645305770777213,-0.3033058662340931,0.02210999990369936,-0.1330927923706613,-1.7298727649484353,-0.44966410824682634,-0.49201207964219523,-0.4917349047394976,-0.6160044782252392,-0.555208250850945,1.2630211518656795,0.4791006051923351,-1.29262226434631,0.621304532702455,0.0468264457224798,1.209681159287404,0.20629074672337958,0.169315806277296,-0.6396922800480496,0.795283070430835,-0.08040682375131322,-49.312762310983416
0.5685625126088334,1.496829317805443,-0.588193824667462,-1.2230568422646988,0.3736543373605602,-1.5328412138732954,1.0442789614842702,0.34126091110394924,1.0810078156685816,0.11965590869870096,0.0031962982597964792,-1.0419114201749213,0.057749896666303625,0.9561819071211246,-1.3322733072600474,2.182285907607559,-0.2610478455888003,-2.2516862232784307,-0.44143623765287054,-1.1666211304997645,0.4662513973400258,-0.39103590194367105,-0.8324612019588105,-0.8647529059474863,1.6025711429410054,2.15640685262632,-1.0983441256718895,1.179123700677547,0.04395427076060705,-0.7905058077375203,16.288097162512663
-0.05265889995685699,1.3076799598885274,0.622936196026313,-2.776497780575139,1.5579508673372895,-0.803597332897144,-0.7738603619247931,2.239810467102939,0.5165620775125633,0.30196872634925404,2.7822101935227552,0.43958462218099387,0.11206420724333507,0.6214364607307303,0.8182081790017665,1.0675698839365124,0.38850189868692786,2.7871558019641327,-0.07747675084061598,-0.04792276761094311,-0.8017598066306361,0.1847860760342097,-0.22163584872210015,-0.9608075928463714,0.15609298103898156,-0.3795983902623146,-1.3770636087592127,0.035087866902545777,1.4713793659091212,-0.5683429178656861,-230.6904032537642
-1.6192497552217822,-1.1822333755115637,2.0479299205893633,0.45196438806457795,-2.436854555965497,1.0715499336754526,-0.7472852193418283,-1.2396885455883249,1.5814669147597582,0.27353676691279405,1.8145868195711905,0.0003484087013822045,1.5609326769885556,0.16060442031118546,0.7273287541874208,0.3199787811789324,0.7548647138938462,-0.7554654109629958,-0.3926514683003116,0.21573376034325828,-1.45654124059705,2.7904210812483394,0.22506842916299089,-0.20529794125944495,0.13375601338263554,-1.1166676304509178,0.4112450670127886,-0.6950130626667119,1.131531687844705,0.37085322187997094,272.84569795771284
0.591785311183793,-0.5798202023054142,0.10396490626552293,0.6043367379737841,0.7701763306154238,0.888380576337594,0.5883396035326715,-1.595818947175235,0.9497227842832733,0.23908122697565515,0.6402249688307006,0.12872047694460792,-0.28050099320111943,0.6268959701648541,0.3205991038094333,-0.14858885450694717,-0.3108958440602621,-0.6551322366081525,-0.512313043624485,0.2931695978025729,2.1835239517269804,-0.6831052625384788,0.8065530916712105,-1.5240102885254334,0.33336782756512634,1.0141790477623824,0.31911486010029916,-0.38041108058274,0.16254477349948598,1.6218275088351974,255.02399378480263
0.8632499878124328,-0.16691267139087881,-2.595496722352606,2.183293578027139,-2.0589087007778857,0.10825274810560578,-0.4518020562729979,1.4051749498554265,-1.907813811332556,1.0460571270443015,0.5145883672991954,-1.6062815724708637,0.7298015213031983,0.9634696819293229,-0.6175316814998593,0.4442919425438079,0.7314192559785935,0.1617162702705221,-0.12607338721110392,-1.0871878561024078,1.936962522344874,-0.13076446049181317,-0.32255661881231606,1.2159510927364883,0.3298050531297812,1.1167493003988551,-0.7930030261974673,-0.7412070743000275,-1.2768617643484796,0.760792961968145,276.84969395989447
-1.157636447923155,-1.1966769580304963,-0.23839223772502405,0.3908633983043874,0.6576655280299784,-0.6088358324924817,-0.06881516605212086,0.38001786440971164,2.421563097284714,0.2896806790577127,1.0956280973213908,-0.2129193556210238,-0.4708015387189752,0.11592519756819555,0.8406214939572922,-0.2723995531414792,0.40299468561007645,0.7876932498063438,-0.3763108471511707,-0.19853399143002376,-0.4831463159494717,0.879276553555054,-1.1162998553581627,-0.09401202181697838,0.25311858109525914,1.0866948129267566,0.389949471624656,-1.6104333274977038,-0.7731174639488175,-1.788509206897951,227.07132554407045
1.4989808657718886,-0.08886223170554094,-0.6204371936802973,-0.5204094207957755,0.9045499139532391,-0.011817235285755638,0.19406183040839212,0.6030251672415734,-0.5351840293999396,-0.12738436849540669,-0.06254867408157037,-0.4867128001019353,-0.8637677158571307,0.2450258694052489,0.061504569476767586,-0.6789242807805508,-0.924577885290769,0.3057386605755862,0.047529795056563906,1.0252106919429465,0.019749009857611098,-0.4170767088879328,1.610676300326894,0.006304263780749665,-0.6393216118394828,-1.3442459427553703,-0.8433199017222418,-1.9278619264920749,0.8465518357223916,-2.3941046287265286,-402.95166023216433
-0.12326043729034272,-0.11744509517076983,-1.004138474435264,0.4430128239183091,0.14206392700252146,0.5713403476535714,1.6173964419303617,-1.8759795265394257,-0.7027846213789531,-1.5443366220410266,0.3875409042215018,-1.1131634827648595,1.252951509671647,-0.18720293318377884,-0.7484627658774146,1.5448635010312148,-0.7201727505695061,-0.4530227308457852,-0.617875984202943,1.5613656128827884,0.46165001415514695,0.7001484069996272,0.0906951451152527,1.005323165282163,-0.003928917046616669,-1.6944162575029404,-0.6037054280741003,-0.8788479132459387,1.2993378667084903,-0.6544111946850666,-193.4861553241396
-0.26194024004754174,-2.9657456930522197,0.38101487770857834,-0.38661739488632785,0.00251105574284789,-0.026705566972739216,-0.09033016537279402,1.0348679322832883,-1.0457265390379533,0.1681089761471001,0.06441260634943395,-0.28376731522836773,1.65662257693304,0.10262794767071855,0.4634780598577812,1.1570106569268401,-0.4358558672873162,-1.6638361988719081,0.6920675356853245,-0.1710851608409579,0.7530186492257348,2.142342539566899,1.0316126146146631,1.0347119688163278,-2.096233492207689,0.35582952515824445,-0.32234009089816607,1.9486515751356979,0.8481242686363791,0.9388400196799248,95.65870037468818
-0.06777660742143181,1.1754381836251986,2.995294178592509,1.321089890505084,0.8539143901905111,-0.04337766356932255,-0.9725158388959105,2.2252016190470414,0.7557079519032803,-0.2148183864873226,0.2643983204674327,-1.5499648852384007,0.2730486923884936,-0.24890428997807948,0.19641842450812605,-0.4026484751101575,0.7515199015152613,1.2026566915029353,0.18903551048968753,0.5813785131736987,-0.2951681185455782,0.6178949180613829,-0.3284257688369729,-0.4899588131363942,0.5759775144346947,-1.4145396846921956,-0.20942857971572112,-0.43669415941335143,1.6810415226664477,0.34078475625826177,116.33314642720308
0.08577617756539693,-0.7055927090912514,-1.2170256654666602,0.86347089342792,0.4661735077846365,0.18513608834166126,-0.12051326897733608,1.3317718813450228,1.311522985303711,-0.051642841979666565,1.1984156315436096,-1.0258869101152914,-0.2430653452883776,-0.4034300360268592,0.7714871666518526,1.3608725606973728,0.02253169591575658,-0.355411300871922,1.7877690060356994,-1.6673102918433458,-0.21010446407777894,-2.1809980182316027,0.915829221607993,1.036619473725158,-0.4441130458452132,-0.29228313212928553,1.5336995716075923,-1.4352344976647506,2.0291298349909876,2.8860940826509154,271.8018716788944
1.6399573406817556,0.39914362475514836,-0.06899873725050264,0.40163697014409994,-0.26644118491876545,0.05468966415064988,-0.13292944203484466,-1.1198402925049211,0.5747057227869206,0.5705296427129801,0.7686934991984595,-1.0183569848233256,1.0439055495239329,1.8482506707268114,1.8010688492869635,-0.16227839590426008,-0.10742271897890278,1.2382808736777118,-1.207368738234426,-2.139897554317912,-0.47838572136423857,2.012583568390358,-0.23123944476392494,0.5374918882058793,1.7306537821019499,1.1293749240546782,-1.021789875950155,0.5746481512400288,1.1876840798968356,2.9818820778389643,365.76204667299663
0.49000303066025513,-0.18597005445423573,0.048423957835940945,1.647041339150621,0.8662711311730147,0.18335295036658933,1.054427498975912,-0.9609377576255759,0.30666858020705673,-0.5024288400022027,2.223879042423272,-0.7276929760060203,0.952850183496727,-0.31540342655682535,-1.0640758187019725,0.421545927959761,0.6885911721950808,-0.15281643530609978,-2.3084117287247583,-1.3564497411797851,-1.4026975457489055,0.32049960952233225,-0.14499664164830461,-0.45452589073754,-0.8631827570454401,-0.6928178648565432,1.1136994423342188,-0.4276332087728207,0.8888473088502432,-0.7435042917951179,178.64365194114646
0.20073744037326496,2.136166425352979,0.2943033847667897,-0.19284878548143777,-1.1394181112068718,0.05561201918794298,0.31061669374344547,-1.550662130661289,1.2884626178798115,-0.8603361466024584,0.38359493785462506,1.2284153640967823,-0.6074720045210235,1.4260227551349753,-0.11699034344800398,-1.480050813508218,0.9306851277763426,0.19029338663127035,-1.3540848309033722,0.9320629941405659,0.4070219395717106,-0.895004174755306,0.08607859606533771,0.22021458712868233,1.3780504677118834,0.7765041522245945,1.1136643877253085,1.5714957542986734,0.21158303330557832,1.5343135694268855,137.35477737310578
-0.09699283877616383,0.935550391603742,0.9267868523546972,-1.0655616076511363,-0.8015335672939755,-1.8692681865504832,0.05710044573786056,-0.13255354769814925,1.1773746805064318,0.9265204341211889,-1.105560881480266,-0.8000133806239073,-0.7150938316698638,-0.4047532500075075,-0.8779155587840036,-1.185557932278441,0.3231895856494209,0.12741858293185473,0.6794020166511879,-1.9648669528754792,1.9966697340940835,0.28049878985042964,-0.5744075461950374,-1.244952665663378,0.5958977826794658,0.407962714117807,0.2231697642310739,0.006373882508846199,2.3880081698186992,-0.9009821484499143,-17.63473400377029
